0.029025	
64.000000	0.029025	0.261224	
129.000000	0.325079	0.417959	
59.000000	0.545669	1.340952	
59.000000	1.340952	1.445442	
114.000000	1.549932	1.590567	
56.000000	1.811156	1.880816	
55.000000	1.880816	2.130431	
52.000000	2.130431	2.896689	
53.000000	2.896689	3.006984	
55.000000	3.006984	3.239184	
56.000000	3.239184	3.274014	
57.000000	3.274014	3.430748	
62.000000	3.523628	3.633923	
60.000000	3.750023	3.819683	
59.000000	3.819683	4.864580	
55.000000	4.864580	5.172245	
51.000000	5.172245	5.212880	
52.000000	5.212880	5.241905	
64.000000	5.276735	5.468299	
105.000000	5.468299	6.530612	
113.000000	6.530612	6.553832	
105.000000	6.623492	6.809252	
57.000000	7.012426	7.047256	
58.000000	7.047256	7.854150	
55.000000	7.854150	8.028299	
114.000000	8.028299	8.144399	
115.000000	8.556553	8.632018	
50.000000	8.945488	9.038367	
49.000000	9.038367	9.073197	
49.000000	9.073197	9.183492	
50.000000	9.183492	9.514376	
51.000000	9.514376	9.555011	
52.000000	9.555011	9.653696	
51.000000	9.653696	9.688526	
115.000000	9.688526	10.042630	
52.000000	10.042630	10.083265	
57.000000	10.083265	10.269025	
103.000000	10.338685	11.110748	
56.000000	11.192018	11.360363	
52.000000	11.360363	11.377778	
95.000000	11.441633	11.464853	
49.000000	11.749297	11.993107	
48.000000	11.993107	12.654875	
49.000000	12.654875	12.892880	
48.000000	12.892880	13.264399	
49.000000	13.264399	13.589478	
48.000000	13.589478	13.653333	
49.000000	13.653333	15.081361	
113.000000	15.185850	15.267120	
104.000000	15.267120	15.499320	
59.000000	15.731519	16.213333	
59.000000	16.213333	16.288798	
59.000000	16.288798	16.358458	
59.000000	16.358458	16.811247	
53.000000	16.875102	18.779138	
102.000000	19.011338	19.063583	
102.000000	19.063583	19.365442	
19.655692	
47.000000	19.655692	19.818231	
47.000000	19.818231	20.160726	
46.000000	20.160726	20.218776	
46.000000	20.218776	20.404535	
47.000000	20.404535	21.768707	
114.000000	21.768707	21.815147	
61.000000	22.221497	23.231565	
53.000000	23.231565	23.295420	
54.000000	23.295420	23.637914	
114.000000	23.637914	23.771429	
52.000000	24.485442	26.064399	
52.000000	26.064399	26.186304	
51.000000	26.273379	26.348844	
63.000000	26.348844	26.395283	
92.000000	26.395283	26.441723	
70.000000	26.441723	26.488163	
87.000000	26.621678	26.697143	
56.000000	27.811701	28.090340	
55.000000	28.090340	28.194830	
114.000000	28.194830	29.135238	
53.000000	29.135238	29.170068	
55.000000	29.170068	29.454512	
57.000000	29.454512	29.733152	
60.000000	29.733152	29.849252	
114.000000	29.901497	29.982766	
58.000000	30.754830	30.801270	
53.000000	31.317914	31.364354	
53.000000	31.364354	31.672018	
51.000000	31.672018	32.728526	
52.000000	32.809796	32.850431	
65.000000	32.850431	33.053605	
93.000000	33.140680	33.192925	
103.000000	33.192925	33.285805	
56.000000	33.285805	34.121723	
55.000000	34.121723	34.620952	
52.000000	34.620952	34.684807	
51.000000	34.684807	34.887982	
47.000000	34.887982	35.253696	
50.000000	35.253696	35.358186	
50.000000	35.358186	35.393016	
50.000000	35.393016	35.619410	
50.000000	35.619410	35.665850	
51.000000	35.665850	36.542404	
56.000000	36.542404	37.233197	
103.000000	37.233197	37.320272	
51.000000	37.598912	37.691791	
51.000000	37.691791	37.813696	
49.000000	37.865941	37.906576	
49.000000	37.906576	37.999456	
103.000000	38.138776	38.678639	
48.000000	38.678639	38.817959	
48.000000	38.817959	38.852789	
47.000000	38.852789	38.899229	
54.000000	38.899229	39.055964	
49.000000	39.177868	39.224308	
49.000000	39.224308	39.357823	
49.000000	39.357823	39.764172	
50.000000	39.764172	40.013787	
56.000000	40.013787	40.333061	
57.000000	40.333061	41.656599	
57.000000	41.656599	41.720454	
115.000000	41.720454	41.801723	
68.000000	41.801723	42.335782	
57.000000	42.335782	42.393832	
108.000000	42.393832	42.417052	
102.000000	42.939501	42.962721	
63.000000	45.104762	45.139592	
64.000000	45.139592	45.174422	
65.000000	45.174422	45.255692	
83.000000	45.534331	45.633016	
63.000000	45.633016	46.109025	
64.000000	46.109025	46.196100	
63.000000	46.196100	46.364444	
57.000000	46.428299	48.123356	
60.000000	48.216236	48.280091	
114.000000	48.280091	48.320726	
56.000000	48.442630	49.069569	
59.000000	49.069569	49.504943	
59.000000	49.504943	52.686077	
60.000000	52.691882	53.162086	
103.000000	53.162086	53.434921	
108.000000	53.667120	54.119909	
109.000000	54.119909	54.259229	
54.270658	
