0.029025	
98.000000	0.214785	0.359909	
63.000000	0.359909	0.557279	
94.000000	0.568889	0.731429	
98.000000	0.731429	0.737234	
64.000000	0.847528	0.899773	
100.000000	0.917188	1.027483	
1.991111	
62.000000	3.303039	3.349478	
98.000000	3.349478	3.366893	
63.000000	3.552653	3.900952	
4.017052	
104.000000	4.522086	4.748481	
4.771701	
63.000000	5.439274	5.886259	
95.000000	6.222948	6.350658	
67.000000	6.373878	7.151746	
61.000000	7.151746	7.180771	
68.000000	7.366531	7.563900	
67.000000	7.563900	8.179229	
67.000000	8.179229	8.446259	
68.000000	8.446259	9.253152	
109.000000	9.351837	9.508571	
68.000000	9.508571	10.240000	
104.000000	10.240000	10.402540	
70.000000	10.402540	10.541859	
70.000000	10.541859	10.890159	
69.000000	10.890159	10.971429	
94.000000	11.093333	11.279093	
70.000000	11.389388	11.453243	
69.000000	11.453243	11.604172	
69.000000	11.604172	11.813152	
69.000000	11.813152	11.853787	
74.000000	11.952472	12.074376	
70.000000	12.074376	12.265941	
72.000000	12.376236	12.521361	
72.000000	12.521361	12.579410	
72.000000	12.579410	12.765170	
72.000000	12.765170	12.939320	
72.000000	12.939320	13.444354	
72.000000	13.786848	13.984218	
71.000000	13.984218	14.077098	
68.000000	14.169977	14.297687	
66.000000	14.297687	14.437007	
67.000000	14.437007	14.622766	
67.000000	14.622766	14.686621	
73.000000	14.802721	15.011701	
75.000000	15.011701	15.185850	
75.000000	15.185850	15.377415	
75.000000	15.377415	15.412245	
73.000000	15.412245	15.563175	
75.000000	15.563175	15.743129	
75.000000	15.743129	15.923084	
75.000000	15.923084	16.108844	
74.000000	16.108844	16.619683	
72.000000	16.619683	16.735782	
74.000000	16.735782	16.770612	
74.000000	16.834467	17.089887	
72.000000	17.089887	17.269841	
72.000000	17.269841	17.467211	
72.000000	17.467211	18.256689	
93.000000	18.378594	18.744308	
110.000000	18.901043	19.017143	
70.000000	19.017143	19.278367	
70.000000	19.278367	19.435102	
71.000000	19.435102	20.218776	
71.000000	20.282630	20.346485	
70.000000	20.346485	20.433560	
71.000000	20.433560	20.781859	
60.000000	20.781859	21.159184	
71.000000	21.159184	21.385578	
72.000000	21.385578	22.070567	
71.000000	22.163447	22.233107	
70.000000	22.233107	22.563991	
66.000000	22.563991	22.819410	
69.000000	22.819410	22.865850	
68.000000	22.865850	23.109660	
94.000000	23.237370	23.492789	
76.000000	23.591474	23.736599	
75.000000	23.736599	23.829478	
75.000000	23.829478	23.922358	
75.000000	23.997823	24.305488	
75.000000	24.305488	24.485442	
75.000000	24.485442	24.653787	
75.000000	24.653787	24.758277	
