0.185760	
66.000000	0.185760	0.296054	
63.000000	0.296054	0.476009	
49.000000	0.476009	0.621134	
77.000000	0.876553	1.718277	
70.000000	1.718277	1.753107	
71.000000	1.753107	1.892426	
71.000000	1.892426	3.297234	
63.000000	3.297234	3.976417	
46.000000	3.976417	4.295692	
58.000000	4.481451	4.893605	
57.000000	4.893605	5.021315	
58.000000	5.021315	5.340590	
65.000000	5.508934	5.741134	
74.000000	5.741134	5.863039	
70.000000	6.031383	6.321633	
55.000000	6.559637	6.954376	
53.000000	6.954376	7.070476	
53.000000	7.070476	7.349116	
55.000000	7.349116	7.563900	
53.000000	7.563900	7.813515	
62.000000	7.813515	8.016689	
8.312744	
67.000000	8.579773	8.695873	
63.000000	9.061587	9.113832	
65.000000	9.113832	9.189297	
75.000000	9.189297	9.235737	
10.089070	
46.000000	10.089070	10.408345	
50.000000	10.599909	10.878549	
51.000000	10.878549	10.959819	
11.075918	
63.000000	11.075918	11.122358	
63.000000	11.122358	11.371973	
62.000000	11.371973	11.424218	
62.000000	11.575147	11.784127	
62.000000	11.784127	11.830567	
65.000000	11.830567	12.016327	
72.000000	12.085986	12.126621	
74.000000	12.126621	12.329796	
74.000000	12.329796	12.382041	
72.000000	12.382041	12.521361	
73.000000	12.521361	12.707120	
72.000000	12.707120	12.974150	
72.000000	13.038005	13.119274	
76.000000	13.130884	13.409524	
58.000000	13.409524	13.647528	
58.000000	13.647528	13.699773	
65.000000	13.699773	13.885533	
76.000000	13.885533	14.077098	
72.000000	14.140952	14.274467	
69.000000	14.274467	15.394830	
70.000000	15.406440	15.516735	
55.000000	15.516735	15.685079	
71.000000	15.766349	15.801179	
72.000000	15.801179	15.870839	
73.000000	15.870839	15.905669	
73.000000	15.905669	16.097234	
74.000000	16.097234	16.201723	
67.000000	16.352653	16.625488	
65.000000	16.625488	16.695147	
51.000000	16.840272	16.938957	
77.000000	16.938957	17.409161	
55.000000	17.478821	17.711020	
75.000000	17.711020	17.902585	
74.000000	17.902585	18.088345	
75.000000	18.088345	18.279909	
74.000000	18.279909	18.767528	
73.000000	18.767528	18.953288	
73.000000	18.953288	19.400272	
71.000000	19.586032	19.818231	
73.000000	19.818231	19.974966	
75.000000	20.079456	20.311655	
76.000000	20.311655	20.410340	
75.000000	20.584490	20.926984	
58.000000	21.089524	21.582948	
74.000000	21.582948	21.751293	
76.000000	21.751293	21.803537	
73.000000	21.803537	21.896417	
74.000000	21.954467	22.024127	
73.000000	22.024127	22.494331	
76.000000	22.494331	22.523356	
77.000000	22.633651	22.813605	
59.000000	22.877460	23.034195	
73.000000	23.127075	23.161905	
73.000000	23.161905	23.382494	
71.000000	23.382494	23.626304	
72.000000	23.626304	23.637914	
69.000000	24.148753	24.340317	
70.000000	24.340317	24.485442	
71.000000	24.549297	24.723447	
76.000000	24.723447	24.926621	
75.000000	24.926621	24.967256	
72.000000	25.199456	25.838005	
74.000000	26.232744	26.267574	
73.000000	26.267574	26.418503	
72.000000	26.418503	26.586848	
69.000000	26.586848	26.656508	
77.000000	26.813243	27.028027	
76.000000	27.028027	27.120907	
71.000000	27.509841	27.794286	
48.000000	28.049705	28.154195	
48.000000	28.281905	28.421224	
58.000000	28.537324	28.659229	
58.000000	28.827574	29.071383	
